Code_Insee,NomCommune,EPCI,Dept,Pop,offres,Densite
02015,Ancienville,CA Chauny-Tergnier-La Fère,Aisne,75,,
02016,Andelain,CC Retz-en-Valois,Aisne,237,,
02017,Anguilcourt-le-Sart,CA Chauny-Tergnier-La Fère,Aisne,319,,
02018,Anizy-le-Grand,CA Chauny-Tergnier-La Fère,Aisne,2584,,
02019,Annois,CC Picardie des Châteaux,Aisne,369,,
02020,Any-Martin-Rieux,CA du Saint-Quentinois,Aisne,460,,
02021,Archon,CC des Trois Rivières,Aisne,90,,
02022,Arcy-Sainte-Restitue,CC des Portes de la Thiérache,Aisne,409,,
02023,Armentières-sur-Ourcq,CC du Canton d'Oulchy-le-Château,Aisne,106,,
02024,Arrancy,CA de la Région de Château-Thierry,Aisne,53,,
02025,Artemps,CA du Pays de Laon,Aisne,373,,
02027,Assis-sur-Serre,CA du Saint-Quentinois,Aisne,230,,
02028,Athies-sous-Laon,CC du Pays de la Serre,Aisne,2663,,
02029,Attilly,CA du Pays de Laon,Aisne,375,,
02030,Aubencheul-aux-Bois,CC du Pays du Vermandois,Aisne,273,,
02031,Aubenton,CC du Pays du Vermandois,Aisne,663,,
02032,Aubigny-aux-Kaisnes,CC des Trois Rivières,Aisne,257,,
02033,Aubigny-en-Laonnois,CA du Saint-Quentinois,Aisne,107,,
02034,Audignicourt,CC du Chemin des Dames,Aisne,122,,
02035,Audigny,CC Retz-en-Valois,Aisne,287,,
02036,Augy,CC Thiérache Sambre et Oise,Aisne,83,,
02037,Aulnois-sous-Laon,CC du Val de l'Aisne,Aisne,1453,,
02038,Les Autels,CA du Pays de Laon,Aisne,57,,
02039,Autremencourt,CC des Portes de la Thiérache,Aisne,172,,
02040,Autreppes,CC du Pays de la Serre,Aisne,182,,
02041,Autreville,CC de la Thiérache du Centre,Aisne,827,,
02042,Azy-sur-Marne,CA Chauny-Tergnier-La Fère,Aisne,391,,
02043,Bagneux,CA de la Région de Château-Thierry,Aisne,70,5,0.071428571
02044,Bancigny,CA GrandSoissons Agglomération,Aisne,26,,
02046,Barenton-Bugny,CC de la Thiérache du Centre,Aisne,563,,
02047,Barenton-Cel,CC du Pays de la Serre,Aisne,120,,
02048,Barenton-sur-Serre,CC du Pays de la Serre,Aisne,138,,
02049,Barisis-aux-Bois,CC du Pays de la Serre,Aisne,752,,
02050,Barzy-en-Thiérache,CC Picardie des Châteaux,Aisne,332,,
02051,Barzy-sur-Marne,CC de la Thiérache du Centre,Aisne,390,,
02052,Bassoles-Aulers,CA de la Région de Château-Thierry,Aisne,145,,
02053,Vallées en Champagne,CC Picardie des Châteaux,Aisne,,,
02054,Bazoches-sur-Vesles,CA de la Région de Château-Thierry,Aisne,464,,
02055,Beaumé,CC du Val de l'Aisne,Aisne,94,,
02056,Beaumont-en-Beine,CC des Trois Rivières,Aisne,178,,
02057,Beaurevoir,CA Chauny-Tergnier-La Fère,Aisne,1443,,
02058,Beaurieux,CC du Pays du Vermandois,Aisne,854,,
02059,Beautor,CC du Chemin des Dames,Aisne,2727,,
02060,Beauvois-en-Vermandois,CA Chauny-Tergnier-La Fère,Aisne,275,,
02061,Becquigny,CC du Pays du Vermandois,Aisne,257,,
02062,Belleau,CC du Pays du Vermandois,Aisne,140,,
02063,Bellenglise,CA de la Région de Château-Thierry,Aisne,390,,
02064,Belleu,CC du Pays du Vermandois,Aisne,3861,,
02065,Bellicourt,CA GrandSoissons Agglomération,Aisne,614,,
02066,Benay,CC du Pays du Vermandois,Aisne,206,,
02067,Bergues-sur-Sambre,CC du Val de l'Oise,Aisne,219,,
02068,Berlancourt,CC de la Thiérache du Centre,Aisne,108,,
02069,Berlise,CC de la Thiérache du Centre,Aisne,113,,
02070,Bernot,CC des Portes de la Thiérache,Aisne,464,,
02071,Berny-Rivière,CC Thiérache Sambre et Oise,Aisne,667,,
02072,Berrieux,CC Retz-en-Valois,Aisne,189,,
02073,Berry-au-Bac,CC du Chemin des Dames,Aisne,658,,
02074,Bertaucourt-Epourdon,CC de la Champagne Picarde,Aisne,614,,
02075,Berthenicourt,CA Chauny-Tergnier-La Fère,Aisne,201,,
02076,Bertricourt,CC du Val de l'Oise,Aisne,165,,
02077,Berzy-le-Sec,CC de la Champagne Picarde,Aisne,394,,
02078,Besmé,CA GrandSoissons Agglomération,Aisne,162,,
02079,Besmont,CC Picardie des Châteaux,Aisne,152,,
02080,Besny-et-Loizy,CC des Trois Rivières,Aisne,360,,
02081,Béthancourt-en-Vaux,CA du Pays de Laon,Aisne,448,,
02082,Beugneux,CA Chauny-Tergnier-La Fère,Aisne,111,,
02083,Beuvardes,CC du Canton d'Oulchy-le-Château,Aisne,764,,
02084,Bézu-le-Guéry,CA de la Région de Château-Thierry,Aisne,265,,
02085,Bézu-Saint-Germain,CC du Canton de Charly-sur-Marne,Aisne,1069,,
02086,Bichancourt,CA de la Région de Château-Thierry,Aisne,1058,,
02087,Bieuxy,CA Chauny-Tergnier-La Fère,Aisne,31,,
02088,Bièvres,CC Retz-en-Valois,Aisne,91,,
02089,Billy-sur-Aisne,CA du Pays de Laon,Aisne,1175,,
02090,Billy-sur-Ourcq,CA GrandSoissons Agglomération,Aisne,223,,
02091,Blanzy-lès-Fismes,CC du Canton d'Oulchy-le-Château,Aisne,107,,
02093,Blérancourt,CC du Val de l'Aisne,Aisne,1348,,
02094,Blesmes,CC Picardie des Châteaux,Aisne,456,,
02095,Bohain-en-Vermandois,CA de la Région de Château-Thierry,Aisne,5754,1,0.000173792
02096,Bois-lès-Pargny,CC du Pays du Vermandois,Aisne,204,,
02097,Boncourt,CC du Pays de la Serre,Aisne,261,,
02098,Bonneil,CC de la Champagne Picarde,Aisne,389,,
02099,Bonnesvalyn,CA de la Région de Château-Thierry,Aisne,241,,
02100,Bony,CA de la Région de Château-Thierry,Aisne,138,,
02101,Bosmont-sur-Serre,CC du Pays du Vermandois,Aisne,198,,
02102,Bouconville-Vauclair,CC du Pays de la Serre,Aisne,193,,
02103,Boué,CC du Chemin des Dames,Aisne,1339,,
02104,Bouffignereux,CC de la Thiérache du Centre,Aisne,106,,
02105,Bouresches,CC de la Champagne Picarde,Aisne,207,,
02106,Bourg-et-Comin,CA de la Région de Château-Thierry,Aisne,833,,
02107,Bourguignon-sous-Coucy,CC du Chemin des Dames,Aisne,107,,
02108,Bourguignon-sous-Montbavin,CC Picardie des Châteaux,Aisne,162,,
02109,La Bouteille,CC Picardie des Châteaux,Aisne,496,,
02110,Braine,CC de la Thiérache du Centre,Aisne,2238,1,0.000446828
02111,Brancourt-en-Laonnois,CC du Val de l'Aisne,Aisne,720,,
02112,Brancourt-le-Grand,CC Picardie des Châteaux,Aisne,578,,
02114,Brasles,CC du Pays du Vermandois,Aisne,1565,,
02115,Braye-en-Laonnois,CA de la Région de Château-Thierry,Aisne,209,,
02116,Braye-en-Thiérache,CC du Chemin des Dames,Aisne,147,,
02117,Bray-Saint-Christophe,CC de la Thiérache du Centre,Aisne,67,,
02118,Braye,CA du Saint-Quentinois,Aisne,123,,
02119,Brécy,CC du Val de l'Aisne,Aisne,347,,
02120,Brenelle,CA de la Région de Château-Thierry,Aisne,199,,
02121,Breny,CC du Val de l'Aisne,Aisne,248,,
02122,Brie,CC du Canton d'Oulchy-le-Château,Aisne,55,,
02123,Brissay-Choigny,CA Chauny-Tergnier-La Fère,Aisne,309,,
02124,Brissy-Hamégicourt,CC du Val de l'Oise,Aisne,663,,
02125,Brumetz,CC du Val de l'Oise,Aisne,216,,
02126,Brunehamel,CA de la Région de Château-Thierry,Aisne,461,,
02127,Bruyères-sur-Fère,CC des Portes de la Thiérache,Aisne,194,,
02128,Bruyères-et-Montbérault,CA de la Région de Château-Thierry,Aisne,1568,,
02129,Bruys,CA du Pays de Laon,Aisne,19,,
02130,Bucilly,CC du Val de l'Aisne,Aisne,200,,
02131,Bucy-le-Long,CC des Trois Rivières,Aisne,1922,,
02132,Bucy-lès-Cerny,CC du Val de l'Aisne,Aisne,206,,
02133,Bucy-lès-Pierrepont,CA du Pays de Laon,Aisne,417,,
02134,Buire,CC de la Champagne Picarde,Aisne,886,1,0.001128668
02135,Buironfosse,CC des Trois Rivières,Aisne,1184,,
02136,Burelles,CC de la Thiérache du Centre,Aisne,132,,
02137,Bussiares,CC de la Thiérache du Centre,Aisne,152,,
02138,Buzancy,CA de la Région de Château-Thierry,Aisne,192,,
02139,Caillouël-Crépigny,CC du Canton d'Oulchy-le-Château,Aisne,446,,
02140,Camelin,CA Chauny-Tergnier-La Fère,Aisne,461,,
02141,La Capelle,CC Picardie des Châteaux,Aisne,1867,,
02142,Castres,CC de la Thiérache du Centre,Aisne,249,,
02143,Le Catelet,CA du Saint-Quentinois,Aisne,198,,
02144,Caulaincourt,CC du Pays du Vermandois,Aisne,148,,
02145,Caumont,CC du Pays du Vermandois,Aisne,564,1,0.00177305
02146,Celles-lès-Condé,CA Chauny-Tergnier-La Fère,Aisne,88,,
02148,Celles-sur-Aisne,CA de la Région de Château-Thierry,Aisne,260,,
02149,Cerizy,CC du Val de l'Aisne,Aisne,67,,
02150,Cerny-en-Laonnois,CC du Val de l'Oise,Aisne,64,,
02151,Cerny-lès-Bucy,CA du Pays de Laon,Aisne,118,,
02152,Cerseuil,CA du Pays de Laon,Aisne,90,,
02153,Cessières-Suzy,CC du Val de l'Aisne,Aisne,783,,
02154,Chacrise,CA du Pays de Laon,Aisne,368,,
02155,Chaillevois,CC du Canton d'Oulchy-le-Château,Aisne,179,,
02156,Chalandry,CC Picardie des Châteaux,Aisne,254,,
02157,Chambry,CC du Pays de la Serre,Aisne,860,,
02158,Chamouille,CA du Pays de Laon,Aisne,286,,
02159,Champs,CA du Pays de Laon,Aisne,283,,
02160,Chaourse,CC Picardie des Châteaux,Aisne,550,,
02162,La Chapelle-sur-Chézy,CC des Portes de la Thiérache,Aisne,283,,
02163,Charly-sur-Marne,CC du Canton de Charly-sur-Marne,Aisne,2659,,
02164,Le Charmel,CC du Canton de Charly-sur-Marne,Aisne,323,,
02165,Charmes,CA de la Région de Château-Thierry,Aisne,1680,,
02166,Chartèves,CA Chauny-Tergnier-La Fère,Aisne,361,,
02167,Chassemy,CA de la Région de Château-Thierry,Aisne,895,1,0.001117318
02168,Château-Thierry,CC du Val de l'Aisne,Aisne,15486,4,0.000258298
02169,Châtillon-lès-Sons,CA de la Région de Château-Thierry,Aisne,83,,
02170,Châtillon-sur-Oise,CC du Pays de la Serre,Aisne,130,,
02171,Chaudardes,CC du Val de l'Oise,Aisne,88,,
02172,Chaudun,CC de la Champagne Picarde,Aisne,259,,
02173,Chauny,CC du Canton d'Oulchy-le-Château,Aisne,12317,,
02174,Chavignon,CA Chauny-Tergnier-La Fère,Aisne,842,,
02175,Chavigny,CC du Val de l'Aisne,Aisne,154,,
02176,Chavonne,CA GrandSoissons Agglomération,Aisne,208,2,0.009615385
02177,Chérêt,CC du Val de l'Aisne,Aisne,144,,
02178,Chermizy-Ailles,CA du Pays de Laon,Aisne,108,,
02179,Chéry-Chartreuve,CC du Chemin des Dames,Aisne,402,,
02180,Chéry-lès-Pouilly,CC du Val de l'Aisne,Aisne,718,,
02181,Chéry-lès-Rozoy,CC du Pays de la Serre,Aisne,81,,
02182,Chevennes,CC des Portes de la Thiérache,Aisne,128,,
02183,Chevregny,CC de la Thiérache du Centre,Aisne,188,,
02184,Chevresis-Monceau,CC du Chemin des Dames,Aisne,360,,
02185,Chézy-en-Orxois,CC du Val de l'Oise,Aisne,419,,
02186,Chézy-sur-Marne,CA de la Région de Château-Thierry,Aisne,1398,,
02187,Chierry,CC du Canton de Charly-sur-Marne,Aisne,1124,,
02188,Chigny,CA de la Région de Château-Thierry,Aisne,153,,
02189,Chivres-en-Laonnois,CC Thiérache Sambre et Oise,Aisne,370,,
02190,Chivres-Val,CC de la Champagne Picarde,Aisne,542,,
02191,Chivy-lès-Étouvelles,CC du Val de l'Aisne,Aisne,515,,
02192,Chouy,CA du Pays de Laon,Aisne,377,,
02193,Cierges,CC Retz-en-Valois,Aisne,67,,
02194,Cilly,CA de la Région de Château-Thierry,Aisne,201,,
02195,Ciry-Salsogne,CC du Pays de la Serre,Aisne,939,,
02196,Clacy-et-Thierret,CC du Val de l'Aisne,Aisne,321,,
02197,Clairfontaine,CA du Pays de Laon,Aisne,638,,
02198,Clamecy,CC de la Thiérache du Centre,Aisne,230,,
02199,Clastres,CC du Val de l'Aisne,Aisne,644,,
02200,Clermont-les-Fermes,CA du Saint-Quentinois,Aisne,121,,
02201,Cœuvres-et-Valsery,CC des Portes de la Thiérache,Aisne,444,,
02203,Coincy,CC Retz-en-Valois,Aisne,1329,,
02204,Coingt,CA de la Région de Château-Thierry,Aisne,69,,
02205,Colligis-Crandelain,CC des Trois Rivières,Aisne,251,,
02206,Colonfay,CA du Pays de Laon,Aisne,81,,
02207,Commenchon,CC de la Thiérache du Centre,Aisne,217,,
02208,Concevreux,CA Chauny-Tergnier-La Fère,Aisne,283,,
02209,Condé-en-Brie,CC de la Champagne Picarde,Aisne,695,,
02210,Condé-sur-Aisne,CA de la Région de Château-Thierry,Aisne,366,,
02211,Condé-sur-Suippe,CC du Val de l'Aisne,Aisne,288,,
02212,Condren,CC de la Champagne Picarde,Aisne,718,,
02213,Connigis,CA Chauny-Tergnier-La Fère,Aisne,334,,
02214,Contescourt,CA de la Région de Château-Thierry,Aisne,62,,
02215,Corbeny,CA du Saint-Quentinois,Aisne,807,,
02216,Corcy,CC du Chemin des Dames,Aisne,310,,
02217,Coucy-le-Château-Auffrique,CC Retz-en-Valois,Aisne,1031,,
02218,Coucy-lès-Eppes,CC Picardie des Châteaux,Aisne,636,,
02219,Coucy-la-Ville,CC de la Champagne Picarde,Aisne,289,,
02220,Coulonges-Cohan,CC Picardie des Châteaux,Aisne,451,,
02221,Coupru,CA de la Région de Château-Thierry,Aisne,154,,
02222,Courbes,CC du Canton de Charly-sur-Marne,Aisne,31,,
02223,Courboin,CA Chauny-Tergnier-La Fère,Aisne,312,,
02224,Courcelles-sur-Vesle,CA de la Région de Château-Thierry,Aisne,354,,
02225,Courchamps,CC du Val de l'Aisne,Aisne,90,,
02226,Courmelles,CA de la Région de Château-Thierry,Aisne,1856,,
02227,Courmont,CA GrandSoissons Agglomération,Aisne,134,,
02228,Courtemont-Varennes,CA de la Région de Château-Thierry,Aisne,339,,
02229,Courtrizy-et-Fussigny,CA de la Région de Château-Thierry,Aisne,67,,
02230,Couvrelles,CC de la Champagne Picarde,Aisne,199,,
02231,Couvron-et-Aumencourt,CC du Val de l'Aisne,Aisne,947,,
02232,Coyolles,CC du Pays de la Serre,Aisne,365,,
02233,Cramaille,CC Retz-en-Valois,Aisne,151,,
02234,Craonne,CC du Canton d'Oulchy-le-Château,Aisne,82,,
02235,Craonnelle,CC du Chemin des Dames,Aisne,120,,
02236,Crécy-au-Mont,CC du Chemin des Dames,Aisne,349,,
02237,Crécy-sur-Serre,CC Picardie des Châteaux,Aisne,1515,,
02238,Crépy,CC du Pays de la Serre,Aisne,1868,,
02239,Crézancy,CA du Pays de Laon,Aisne,1314,,
02240,Croix-Fonsomme,CA de la Région de Château-Thierry,Aisne,260,,
02241,La Croix-sur-Ourcq,CC du Pays du Vermandois,Aisne,107,,
02242,Crouttes-sur-Marne,CA de la Région de Château-Thierry,Aisne,658,,
02243,Crouy,CC du Canton de Charly-sur-Marne,Aisne,2952,,
02244,Crupilly,CA GrandSoissons Agglomération,Aisne,67,,
02245,Cuffies,CC Thiérache Sambre et Oise,Aisne,1824,,
02246,Cugny,CA GrandSoissons Agglomération,Aisne,611,,
02248,Cuirieux,CA du Saint-Quentinois,Aisne,160,,
02249,Cuiry-Housse,CC du Pays de la Serre,Aisne,102,,
02250,Cuiry-lès-Chaudardes,CC du Canton d'Oulchy-le-Château,Aisne,80,,
02251,Cuiry-lès-Iviers,CC du Chemin des Dames,Aisne,29,,
02252,Cuissy-et-Geny,CC des Portes de la Thiérache,Aisne,73,,
02253,Cuisy-en-Almont,CC du Chemin des Dames,Aisne,358,,
02254,Cutry,CA GrandSoissons Agglomération,Aisne,133,,
02255,Cys-la-Commune,CC Retz-en-Valois,Aisne,145,,
02256,Dagny-Lambercy,CC du Val de l'Aisne,Aisne,128,,
02257,Dallon,CC des Portes de la Thiérache,Aisne,449,,
02258,Dammard,CA du Saint-Quentinois,Aisne,392,,
02259,Dampleux,CC Retz-en-Valois,Aisne,413,,
02260,Danizy,CC Retz-en-Valois,Aisne,661,,
02261,Dercy,CA Chauny-Tergnier-La Fère,Aisne,400,,
02262,Deuillet,CC du Pays de la Serre,Aisne,219,,
02263,Dhuizel,CA Chauny-Tergnier-La Fère,Aisne,114,,
02264,Dizy-le-Gros,CC du Val de l'Aisne,Aisne,762,,
02265,Dohis,CC des Portes de la Thiérache,Aisne,101,,
02266,Dolignon,CC des Portes de la Thiérache,Aisne,51,,
02267,Dommiers,CC des Portes de la Thiérache,Aisne,299,,
02268,Domptin,CC Retz-en-Valois,Aisne,668,,
02269,Dorengt,CC du Canton de Charly-sur-Marne,Aisne,160,,
02270,Douchy,CC de la Thiérache du Centre,Aisne,166,,
02271,Dravegny,CC du Pays du Vermandois,Aisne,134,,
02272,Droizy,CA de la Région de Château-Thierry,Aisne,77,,
02273,Dury,CC du Canton d'Oulchy-le-Château,Aisne,227,,
02274,Ébouleau,CA du Saint-Quentinois,Aisne,206,,
02275,Effry,CC de la Champagne Picarde,Aisne,329,,
02276,Englancourt,CC des Trois Rivières,Aisne,127,,
02277,Épagny,CC de la Thiérache du Centre,Aisne,346,,
02278,Éparcy,CC Retz-en-Valois,Aisne,36,,
02279,Épaux-Bézu,CC des Trois Rivières,Aisne,575,,
02280,Épieds,CA de la Région de Château-Thierry,Aisne,404,,
02281,L'Épine-aux-Bois,CA de la Région de Château-Thierry,Aisne,,,
02282,Eppes,CC du Canton de Charly-sur-Marne,Aisne,431,,
02283,Erlon,CA du Pays de Laon,Aisne,293,,
02284,Erloy,CC du Pays de la Serre,Aisne,98,,
02286,Esquéhéries,CC de la Thiérache du Centre,Aisne,869,,
02287,Essigny-le-Grand,CC de la Thiérache du Centre,Aisne,1046,,
02288,Essigny-le-Petit,CC du Val de l'Oise,Aisne,349,,
02289,Essises,CA du Saint-Quentinois,Aisne,428,,
02290,Essômes-sur-Marne,CC du Canton de Charly-sur-Marne,Aisne,2851,1,0.000350754
02291,Estrées,CA de la Région de Château-Thierry,Aisne,420,,
02292,Étampes-sur-Marne,CC du Pays du Vermandois,Aisne,1280,,
02293,Étaves-et-Bocquiaux,CA de la Région de Château-Thierry,Aisne,567,,
02294,Étouvelles,CC du Pays du Vermandois,Aisne,221,,
02295,Étréaupont,CA du Pays de Laon,Aisne,867,,
02296,Étreillers,CC de la Thiérache du Centre,Aisne,1229,,
02297,Étrépilly,CC du Pays du Vermandois,Aisne,119,,
02298,Étreux,CA de la Région de Château-Thierry,Aisne,1468,,
02299,Évergnicourt,CC Thiérache Sambre et Oise,Aisne,576,,
02302,Faverolles,CC de la Champagne Picarde,Aisne,329,,
02303,Fayet,CC Retz-en-Valois,Aisne,671,,
02304,La Fère,CA du Saint-Quentinois,Aisne,2999,,
02305,Fère-en-Tardenois,CA Chauny-Tergnier-La Fère,Aisne,3108,,
02306,La Ferté-Chevresis,CA de la Région de Château-Thierry,Aisne,550,,
02307,La Ferté-Milon,CC du Val de l'Oise,Aisne,2243,,
02308,Fesmy-le-Sart,CC Retz-en-Valois,Aisne,494,,
02309,Festieux,CC de la Thiérache du Centre,Aisne,685,,
02310,Fieulaine,CA du Pays de Laon,Aisne,263,,
02311,Filain,CA du Saint-Quentinois,Aisne,131,,
02312,La Flamengrie,CC du Val de l'Aisne,Aisne,1128,,
02313,Flavigny-le-Grand-et-Beaurain,CC de la Thiérache du Centre,Aisne,473,,
02315,Flavy-le-Martel,CC Thiérache Sambre et Oise,Aisne,1716,,
02316,Fleury,CA du Saint-Quentinois,Aisne,141,1,0.007092199
02317,Fluquières,CC Retz-en-Valois,Aisne,224,,
02318,Folembray,CC du Pays du Vermandois,Aisne,1404,,
02319,Fonsomme,CC Picardie des Châteaux,Aisne,476,,
02320,Fontaine-lès-Clercs,CA du Saint-Quentinois,Aisne,254,,
02321,Fontaine-lès-Vervins,CA du Saint-Quentinois,Aisne,1095,,
02322,Fontaine-Notre-Dame,CC de la Thiérache du Centre,Aisne,392,,
02323,Fontaine-Uterte,CA du Saint-Quentinois,Aisne,131,,
02324,Fontenelle,CC du Pays du Vermandois,Aisne,280,,
02326,Fontenoy,CC de la Thiérache du Centre,Aisne,498,,
02327,Foreste,CC Retz-en-Valois,Aisne,166,,
02328,Fossoy,CC du Pays du Vermandois,Aisne,530,,
02329,Fourdrain,CA de la Région de Château-Thierry,Aisne,428,,
02330,Francilly-Selency,CA Chauny-Tergnier-La Fère,Aisne,481,,
02331,Franqueville,CC du Pays du Vermandois,Aisne,116,,
02332,Fresnes-en-Tardenois,CC de la Thiérache du Centre,Aisne,272,,
02333,Fresnes-sous-Coucy,CA de la Région de Château-Thierry,Aisne,161,,
02334,Fresnoy-le-Grand,CC Picardie des Châteaux,Aisne,3014,,
02335,Fressancourt,CC du Pays du Vermandois,Aisne,197,,
02336,Frières-Faillouël,CA Chauny-Tergnier-La Fère,Aisne,1013,,
02337,Froidestrées,CA Chauny-Tergnier-La Fère,Aisne,180,,
02338,Froidmont-Cohartille,CC de la Thiérache du Centre,Aisne,269,,
02339,Gandelu,CC du Pays de la Serre,Aisne,696,,
02340,Gauchy,CA de la Région de Château-Thierry,Aisne,5360,,
02341,Gercy,CA du Saint-Quentinois,Aisne,278,,
02342,Gergny,CC de la Thiérache du Centre,Aisne,137,,
02343,Germaine,CC de la Thiérache du Centre,Aisne,81,,
02345,Gibercourt,CC du Pays du Vermandois,Aisne,43,,
02346,Gizy,CC du Val de l'Oise,Aisne,684,,
02347,Gland,CC de la Champagne Picarde,Aisne,456,,
02349,Goudelancourt-lès-Berrieux,CA de la Région de Château-Thierry,Aisne,57,,
02350,Goudelancourt-lès-Pierrepont,CC du Chemin des Dames,Aisne,137,,
02351,Goussancourt,CC de la Champagne Picarde,Aisne,122,,
02352,Gouy,CA de la Région de Château-Thierry,Aisne,570,,
02353,Grandlup-et-Fay,CC du Pays du Vermandois,Aisne,312,,
02354,Grandrieux,CC du Pays de la Serre,Aisne,85,,
02355,Gricourt,CC des Portes de la Thiérache,Aisne,1007,,
02356,Grisolles,CC du Pays du Vermandois,Aisne,254,,
02357,Gronard,CA de la Région de Château-Thierry,Aisne,75,,
02358,Grougis,CC de la Thiérache du Centre,Aisne,363,,
02359,Grugies,CC Thiérache Sambre et Oise,Aisne,1382,,
02360,Villeneuve-sur-Aisne,CA du Saint-Quentinois,Aisne,,,
02361,Guise,CC de la Champagne Picarde,Aisne,4929,,
02362,Guivry,CC Thiérache Sambre et Oise,Aisne,254,,
02363,Guny,CA Chauny-Tergnier-La Fère,Aisne,427,,
02364,Guyencourt,CC Picardie des Châteaux,Aisne,258,,
02366,Hannapes,CC de la Champagne Picarde,Aisne,324,,
02367,Happencourt,CC Thiérache Sambre et Oise,Aisne,137,,
02368,Haramont,CA du Saint-Quentinois,Aisne,588,,
02369,Harcigny,CC Retz-en-Valois,Aisne,244,,
02370,Hargicourt,CC de la Thiérache du Centre,Aisne,602,,
02371,Harly,CC du Pays du Vermandois,Aisne,1646,,
02372,Hartennes-et-Taux,CA du Saint-Quentinois,Aisne,381,,
02373,Hary,CC du Canton d'Oulchy-le-Château,Aisne,213,,
02374,Lehaucourt,CC de la Thiérache du Centre,Aisne,885,,
02375,Hautevesnes,CC du Pays du Vermandois,Aisne,170,,
02376,Hauteville,CA de la Région de Château-Thierry,Aisne,171,,
02377,Haution,CC Thiérache Sambre et Oise,Aisne,151,,
02378,La Hérie,CC de la Thiérache du Centre,Aisne,149,,
02379,Le Hérie-la-Viéville,CC des Trois Rivières,Aisne,351,,
02380,Hinacourt,CC de la Thiérache du Centre,Aisne,26,,
02381,Hirson,CC du Val de l'Oise,Aisne,9001,1,0.000111099
02382,Holnon,CC des Trois Rivières,Aisne,1427,,
02383,Homblières,CC du Pays du Vermandois,Aisne,1510,,
02384,Houry,CA du Saint-Quentinois,Aisne,55,,
02385,Housset,CC de la Thiérache du Centre,Aisne,156,,
02386,Iron,CC de la Thiérache du Centre,Aisne,241,,
02387,Itancourt,CC Thiérache Sambre et Oise,Aisne,1066,,
02388,Iviers,CC du Val de l'Oise,Aisne,234,,
02389,Jaulgonne,CC des Trois Rivières,Aisne,661,,
02390,Jeancourt,CA de la Région de Château-Thierry,Aisne,273,,
02391,Jeantes,CC du Pays du Vermandois,Aisne,205,,
02392,Joncourt,CC des Trois Rivières,Aisne,302,,
02393,Jouaignes,CC du Pays du Vermandois,Aisne,149,,
02395,Jumencourt,CC du Val de l'Aisne,Aisne,152,,
02396,Jumigny,CC Picardie des Châteaux,Aisne,65,,
02397,Jussy,CC du Chemin des Dames,Aisne,1278,,
02398,Juvigny,CA du Saint-Quentinois,Aisne,281,,
02399,Juvincourt-et-Damary,CA GrandSoissons Agglomération,Aisne,604,,
02400,Laffaux,CC de la Champagne Picarde,Aisne,153,,
02401,Laigny,CC du Val de l'Aisne,Aisne,197,,
02402,Lanchy,CC de la Thiérache du Centre,Aisne,38,,
02403,Landifay-et-Bertaignemont,CC du Pays du Vermandois,Aisne,276,,
02404,Landouzy-la-Cour,CC de la Thiérache du Centre,Aisne,187,,
02405,Landouzy-la-Ville,CC de la Thiérache du Centre,Aisne,546,,
02406,Landricourt,CC des Trois Rivières,Aisne,142,,
02407,Laniscourt,CC Picardie des Châteaux,Aisne,187,,
02408,Laon,CA du Pays de Laon,Aisne,25549,,
02409,Lappion,CA du Pays de Laon,Aisne,272,,
02410,Largny-sur-Automne,CC de la Champagne Picarde,Aisne,255,,
02411,Latilly,CC Retz-en-Valois,Aisne,213,,
02412,Launoy,CA de la Région de Château-Thierry,Aisne,100,,
02413,Laval-en-Laonnois,CC du Canton d'Oulchy-le-Château,Aisne,254,,
02414,Lavaqueresse,CA du Pays de Laon,Aisne,207,,
02415,Laversine,CC Thiérache Sambre et Oise,Aisne,163,,
02416,Lemé,CC Retz-en-Valois,Aisne,441,,
02417,Lempire,CC de la Thiérache du Centre,Aisne,100,,
